sheet,Image Preview,Image URL,Video Preview,Video URL,Ad ID,Advertiser Name,Ad Text,Ad Text Eng,View Ad,Landing Page URL,CTA Button,Active Days,Text Variants,Image Variants,Platform Count,Same Image Count,Has Video,Total Images,Total Videos,Has Carousel,Media Type,Age Targeting,Course Subjects,Offers,,Search Term
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835041_26_1763826074586.jpg,,,discovered_1763825835041_26,KodioKids,"Ingin anak Anda bisa Coding tapi bingung harus mulai dari mana? 🙋🏻‍♀️🙋🏻Yuk, coba ikutan KELAS CODING GRATIS dari Kodiokids 🥳Daftarkan anak-anak Anda untuk mendapatkan pengalaman Belajar Coding yang seru, interaktif, dan menyenangkan SETIAP HARINYA! 🚀Kelas Coding GRATIS ini akan dilaksanakan secara:🙋🏻‍♀️🙋🏻 Untuk anak usia 6-18 tahun📍 Online via Google Meet / Offline @Gading SerpongUntuk informasi lebih lanjut, klik ""Apply Now"" atau daftar langsung KELAS CODING GRATIS di link ini yaa https://kodiokids.com/gading-serpong  🥳","Don't you want your child to be technologically illiterate, Moms? 🤔Especially in this era of rapidly developing technology 😱So as not to be left behind, Let's fill children's activities by Learning Coding & Making Free Games for 60 minutes at Kodiokids 🤓 Register your children immediately to get a FREE TRIAL CLASS at @kodiokids! 🚀⏰ Try 1x FREE (only 60 minutes)🙋🏻🙋🏻‍♀️ For what age?- Children aged 6-18 years (FREE) Available Online via Gmeet / Offline in Gading Serpong 🤩📍 Location: 3rd Floor IT Galeri Learning Center (Ruko South Goldfinch Blok SGE No. 60-63, Jl. Springs Boulevard, Kec. Pagedangan, Tangerang, Banten",https://www.facebook.com/ads/library/?id=1147358950882226,https://kodiokids.com/gading-serpong,Daftar Kelas Gratisnya Sekarang!,30,1,26,0,1,No,1,0,No,single_image,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835049_97_1763826093905.jpg,,,discovered_1763825835049_97,KodioKids,"Siapa yang sering resah lihat anaknya main game terus?Main roblox terusss tapi ga bisa bikin game di roblox?Anak Anda main game terus? 😣Takut anak jadi kecanduan main game? 😱Atau anak jadi malas belajar dan tidak berkembang? 😢Mau skill anak Anda tidak kalah saing di era Digital ini? 🤩Tapi bingung harus ikut les/program apa? 🧐Tenang aja, Anda tidak perlu khawatir lagi karena Coding Studio sudah mempersiapkan program khusus yaitu @kodiokids untuk mengembangkan digital skill anak-anak seperti Coding, Design, dan lainnya 🥳Yuk, segera daftarkan anak-anak Anda untuk mengikuti KELAS CODING GRAT","Want your child to be able to Code but confused about where to start? 🙋🏻‍♀️🙋🏻Come on, try joining the FREE CODING CLASS from Kodiokids 🥳Register your children to get a fun, interactive, and enjoyable Coding Learning experience EVERY DAY! 🚀This FREE Coding Class will be held in:🙋🏻‍♀️🙋🏻 For children aged 6-18 years old📍 Online via Google Meet / Offline @Gading SerpongFor more information, click ""Apply Now"" or register directly for the FREE CODING CLASS at this link https://kodiokids.com/gading-serpong 🥳",https://www.facebook.com/ads/library/?id=1356373116215012,https://kodiokids.com/,Daftar Kelas Gratisnya Sekarang!,30,1,3,0,1,No,1,0,No,single_image,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835040_23_1763826073907.jpg,,,discovered_1763825835040_23,KodioKids,"Ingin anak Anda bisa Coding tapi bingung harus mulai dari mana? 🙋🏻‍♀️🙋🏻Yuk, coba ikutan KELAS CODING GRATIS dari Kodiokids 🥳Daftarkan anak-anak Anda untuk mendapatkan pengalaman Belajar Coding yang seru, interaktif, dan menyenangkan SETIAP HARINYA! 🚀Kelas Coding GRATIS ini akan dilaksanakan secara:🙋🏻‍♀️🙋🏻 Untuk anak usia 6-18 tahun📍 Online via Google Meet / Offline @Gading SerpongUntuk informasi lebih lanjut, klik ""Apply Now"" atau daftar langsung KELAS CODING GRATIS di link ini yaa https://kodiokids.com/gading-serpong  🥳","Who often gets anxious seeing their child playing games all the time? Playing roblox all the time but can't make games on roblox? Your child plays games all the time? 😣 Afraid that your child will become addicted to playing games? 😱 Or your child will become lazy to learn and not develop? 😢 Want your child's skills to be competitive in this digital era? 🤩 But confused about what lessons/programs to take? 🧐 Don't worry, you don't need to worry anymore because Coding Studio has prepared a special program, namely @kodiokids to develop children's digital skills such as Coding, Design, and others 🥳 Come on, register your children immediately to join the FREE CODING CLASS",https://www.facebook.com/ads/library/?id=1147358950882226,https://kodiokids.com/gading-serpong,Daftar Kelas Gratisnya Sekarang!,31,1,26,0,1,No,12,0,Yes,carousel,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835042_31_1763826075830.jpg,,,discovered_1763825835042_31,KodioKids,"Ingin anak Anda bisa Coding tapi bingung harus mulai dari mana? 🙋🏻‍♀️🙋🏻Yuk, coba ikutan KELAS CODING GRATIS dari Kodiokids 🥳Daftarkan anak-anak Anda untuk mendapatkan pengalaman Belajar Coding yang seru, interaktif, dan menyenangkan SETIAP HARINYA! 🚀Kelas Coding GRATIS ini akan dilaksanakan secara:🙋🏻‍♀️🙋🏻 Untuk anak usia 6-18 tahun📍 Online via Google Meet / Offline @Gading SerpongUntuk informasi lebih lanjut, klik ""Apply Now"" atau daftar langsung KELAS CODING GRATIS di link ini yaa https://kodiokids.com/gading-serpong  🥳","Want your child to be able to Code but don't know where to start? 🙋🏻‍♀️🙋🏻Register your children to get a fun, interactive, and enjoyable Coding Learning experience EVERY DAY! 🚀Come on, try joining the FREE CODING & GAME MAKING CLASS at Kodiokids 🥳⏰ 60 Minutes🙋🏻‍♀️🙋🏻 For children aged 6-18 years old📍 Online via Google Meet / Offline @Gading SerpongFor more information, click ""Apply Now"" or register directly by clicking on this link https://kodiokids.com/gadingp-serpong 🥳Come on, register now because class quotas are limited! Don't miss it! ⚡️",,https://kodiokids.com/gading-serpong,Daftar Kelas Gratisnya Sekarang!,32,1,26,0,1,No,1,0,No,single_image,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835046_64_1763826084820.jpg,,,discovered_1763825835046_64,KodioKids,"Gak mau kan Moms kalau Anak Anda Gaptek? 🤔Apalagi di era teknologi yang berkembang sangat cepat 😱Biar gak ketinggalan zaman, Yuk isi kegiatan anak-anak dengan Belajar Coding & Bikin Game Gratis selama 60 menit di Kodiokids 🤓Segera daftarkan anak-anak Anda untuk mendapatkan FREE TRIAL CLASS di @kodiokids! 🚀⏰ Coba 1x GRATIS (cuma 60 menit)🙋🏻🙋🏻‍♀️ Untuk usia berapa?- Anak usia 6-18 tahun (GRATIS)Tersedia Online via Gmeet / Offline di Gading Serpong 🤩📍 Lokasi: Lantai 3 IT Galeri Learning Center(Ruko South Goldfinch Blok SGE No.60-63, Jl. Springs Boulevard, Kec. Pagedangan, Tangerang, Ban","Does your child like to play with their cellphone until they forget the time? 🤔To be more productive, let's fill your children's activities with 60 minutes of Free Coding Learning at Kodiokids 🤓🙋🏻🙋🏻‍♀️ For children aged 6-18 years Available Online via Gmeet / Offline in Gading Serpong 🤩📍 Location: 3rd Floor IT Galeri Learning Center (Ruko South Goldfinch Blok SGE No. 60-63, Jl. Springs Boulevard, Kec. Pagedangan, Tangerang, Banten) Come on, register your children immediately to get a FREE TRIAL CLASS to learn Coding and make fun & interactive games at @kodiokids! 🚀For more information, click the button or directly at",,https://kodiokids.com/gading-serpong,Learn More,32,1,10,0,1,No,1,0,No,single_image,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835012_1_1763826068178.jpg,,,discovered_1763825835012_1,KodioKids,"Anak Anda berusia 6 - 18 tahun? 🙋🏻‍♀️🙋🏻Yuk, coba ikutan KELAS CODING GRATIS dari Kodiokids 🥳Segera daftarkan anak-anak Anda untuk mendapatkan pengalaman Belajar Coding yang seru dan interaktif SETIAP HARINYA! 🚀Kelas Coding GRATIS ini akan dilaksanakan secara:⏰ 60 menit🙋🏻‍♀️🙋🏻 Untuk anak usia 6-18 tahun📍 Online via Gmeet / Offline di Coding Studio IT Learning Center @Gading SerpongUntuk informasi lebih lanjut, klik ""Apply Now"" atau daftar langsung KELAS CODING GRATIS di link ini yaa https://kodiokids.com/gading-serpong  🥳","Nowadays, are you worried that your children will become addicted to playing games? 😭To be more productive and have positive activities, let's invite your children to learn to make their own games using Roblox Studio for FREE at Kodiokids 🤓Not only playing games, but children will have the ability to make their own games! 😎There are even many interesting competitions that children can participate in if they can make games 🤩Come on moms, register your children immediately to get a FREE TRIAL CLASS to make fun and interactive games! 🚀⏰ Try it 1x FREE (only 60 minutes)🙋🏻🙋🏻‍♀️ For children aged 6-18 years (FREE)📍 Location: L",,https://kodiokids.com/gading-serpong,Daftar Kelas Gratisnya Sekarang!,33,1,10,0,1,No,1,0,No,single_image,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835045_59_1763826083599.jpg,,,discovered_1763825835045_59,https://kodiokids.com/gading-serpong,"Anak Anda suka main handphone sampai lupa waktu? 🤔Biar lebih produktif, Yuk isi kegiatan anak-anak dengan Belajar Coding Gratis selama 60 menit di Kodiokids 🤓🙋🏻🙋🏻‍♀️ Untuk anak usia 6-18 tahunTersedia Online via Gmeet / Offline di Gading Serpong 🤩📍 Lokasi: Lantai 3 IT Galeri Learning Center(Ruko South Goldfinch Blok SGE No.60-63, Jl. Springs Boulevard, Kec. Pagedangan, Tangerang, Banten)Yuk, Segera daftarkan anak-anak Anda untuk mendapatkan FREE TRIAL CLASS belajar Coding dan Bikin Game yang seru & interaktif di @kodiokids! 🚀Untuk informasi lebih lanjut, klik tombolnya atau langsung d","Is your child aged 6 - 18 years old? 🙋🏻‍♀️🙋🏻Come on, try joining the FREE CODING CLASS from Kodiokids 🥳Register your children now to get a fun and interactive Coding Learning experience EVERY DAY! 🚀This FREE Coding Class will be held in: ⏰ 60 minutes 🙋🏻‍♀️🙋🏻 For children aged 6-18 years 📍 Online via Gmeet / Offline at Coding Studio IT Learning Center @Gading Serpong For more information, click ""Apply Now"" or register directly for the FREE CODING CLASS at this link https://kodiokids.com/gading-serpong 🥳",,https://kodiokids.com/gading-serpong,Learn More,33,1,10,0,1,No,1,0,No,single_image,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835048_88_1763826090792.jpg,,,discovered_1763825835048_88,KodioKids,"Ingin anak Anda bisa Coding tapi bingung harus mulai dari mana? 🙋🏻‍♀️🙋🏻Daftarkan anak-anak Anda untuk mendapatkan pengalaman Belajar Coding yang seru, interaktif, dan menyenangkan SETIAP HARINYA! 🚀Yuk, coba ikutan KELAS CODING & BIKIN GAME GRATIS di Kodiokids 🥳⏰ 60 Menit🙋🏻🙋🏻‍♀️ Untuk usia berapa?- Anak usia 6-11 tahun- Anak usia 12-18 tahun📍 Offline @Bekasi / Online via Google MeetUntuk informasi lebih lanjut, klik ""Apply Now"" atau daftar langsung klik di link ini yaa https://kodiokids.com/ 🥳Yuk, daftar sekarang karena kuota kelasnya terbatas!Jangan sampai kelewatan yaa! ⚡️","🎊 CODING & AI COURSES ARE NOW OPEN FOR ELEMENTARY, JUNIOR HIGH, AND HIGH SCHOOL CHILDREN 🎊📍 Location: 3rd Floor IT Galeri Learning Center (Ruko South Goldfinch Blok SGE No.60-63, Jl. Springs Boulevard, Pagedangan District, Tangerang, Banten) ⏰ Try 1x FREE Class (only 60 minutes) 🙋🏻🙋🏻‍♀️ For children aged 6-18 years (FREE) Come on, register your children immediately to get a FREE TRIAL CLASS to learn Coding and make fun & interactive games at @kodiokids! 🚀For more information, click ""Apply Now"" or register directly at this link https://kodiokids.com/gading-serpong 🥳",https://www.facebook.com/ads/library/?id=1256026616566453,https://kodiokids.com/,Apply Now,33,1,10,0,1,No,1,0,No,single_image,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835045_61_1763826084049.jpg,,,discovered_1763825835045_61,KodioKids,"Gak mau kan Moms kalau Anak Anda Gaptek? 🤔Apalagi di era teknologi yang berkembang sangat cepat 😱Biar gak ketinggalan zaman, Yuk isi kegiatan anak-anak dengan Belajar Coding & Bikin Game Gratis selama 60 menit di Kodiokids 🤓Segera daftarkan anak-anak Anda untuk mendapatkan FREE TRIAL CLASS di @kodiokids! 🚀⏰ Coba 1x GRATIS (cuma 60 menit)🙋🏻🙋🏻‍♀️ Untuk usia berapa?- Anak usia 6-18 tahun (GRATIS)Tersedia Online via Gmeet / Offline di Gading Serpong 🤩📍 Lokasi: Lantai 3 IT Galeri Learning Center(Ruko South Goldfinch Blok SGE No.60-63, Jl. Springs Boulevard, Kec. Pagedangan, Tangerang, Ban","Want your child to be able to Code but don't know where to start? 🙋🏻‍♀️🙋🏻Register your children to get a fun, interactive, and enjoyable Coding Learning experience EVERY DAY! 🚀Come on, try joining the FREE CODING & GAME MAKING CLASS at Kodiokids 🥳⏰ 60 Minutes🙋🏻🙋🏻‍♀️ For what age?- Children aged 6-11 years- Children aged 12-18 years📍 Offline @Bekasi / Online via Google MeetFor more information, click ""Apply Now"" or register directly by clicking on this link https://kodiokids.com/ 🥳Come on, register now because class quotas are limited! Don't miss it! ⚡️",https://www.facebook.com/ads/library/?id=2330193367451992,https://kodiokids.com/gading-serpong,Learn More,34,1,10,0,1,No,1,0,No,single_image,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835049_99_1763826094394.jpg,,,discovered_1763825835049_99,KodioKids,"Siapa yang sering resah lihat anaknya main game terus?Main roblox terusss tapi ga bisa bikin game di roblox?Anak Anda main game terus? 😣Takut anak jadi kecanduan main game? 😱Atau anak jadi malas belajar dan tidak berkembang? 😢Mau skill anak Anda tidak kalah saing di era Digital ini? 🤩Tapi bingung harus ikut les/program apa? 🧐Tenang aja, Anda tidak perlu khawatir lagi karena Coding Studio sudah mempersiapkan program khusus yaitu @kodiokids untuk mengembangkan digital skill anak-anak seperti Coding, Design, dan lainnya 🥳Yuk, segera daftarkan anak-anak Anda untuk mengikuti KELAS CODING GRAT","🎊 CODING & AI COURSES ARE NOW OPEN FOR ELEMENTARY, JUNIOR HIGH, AND HIGH SCHOOL CHILDREN 🎊📍 Location: 3rd Floor IT Galeri Learning Center (Ruko South Goldfinch Blok SGE No.60-63, Jl. Springs Boulevard, Pagedangan District, Tangerang, Banten) ⏰ Try 1x FREE Class (only 60 minutes) 🙋🏻🙋🏻‍♀️ For children aged 6-18 years (FREE) Come on, register your children immediately to get a FREE TRIAL CLASS to learn Coding and make fun & interactive games at @kodiokids! 🚀For more information, click ""Apply Now"" or register directly at this link https://kodiokids.com/gading-serpong 🥳",,https://kodiokids.com/,Daftar Kelas Gratisnya Sekarang!,34,1,3,0,1,No,1,0,No,single_image,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835045_57_1763826083057.jpg,,,discovered_1763825835045_57,KodioKids,"Anak Anda suka main handphone sampai lupa waktu? 🤔Biar lebih produktif, Yuk isi kegiatan anak-anak dengan Belajar Coding Gratis selama 60 menit di Kodiokids 🤓🙋🏻🙋🏻‍♀️ Untuk anak usia 6-18 tahunTersedia Online via Gmeet / Offline di Gading Serpong 🤩📍 Lokasi: Lantai 3 IT Galeri Learning Center(Ruko South Goldfinch Blok SGE No.60-63, Jl. Springs Boulevard, Kec. Pagedangan, Tangerang, Banten)Yuk, Segera daftarkan anak-anak Anda untuk mendapatkan FREE TRIAL CLASS belajar Coding dan Bikin Game yang seru & interaktif di @kodiokids! 🚀Untuk informasi lebih lanjut, klik tombolnya atau langsung d","Want your child to be able to Code but confused about where to start? 🙋🏻‍♀️🙋🏻Come on, try joining the FREE CODING CLASS from Kodiokids 🥳Register your children to get a fun, interactive, and enjoyable Coding Learning experience EVERY DAY! 🚀This FREE Coding Class will be held in:🙋🏻‍♀️🙋🏻 For children aged 6-18 years old📍 Online via Google Meet / Offline @Gading SerpongFor more information, click ""Apply Now"" or register directly for the FREE CODING CLASS at this link https://kodiokids.com/gading-serpong 🥳",,https://kodiokids.com/gading-serpong,Learn More,35,1,10,0,1,No,1,0,No,single_image,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835016_10_1763826070691.jpg,,,discovered_1763825835016_10,KodioKids,"Ingin anak Anda bisa Coding tapi bingung harus mulai dari mana? 🙋🏻‍♀️🙋🏻Yuk, coba ikutan KELAS CODING GRATIS dari Kodiokids 🥳Daftarkan anak-anak Anda untuk mendapatkan pengalaman Belajar Coding yang seru, interaktif, dan menyenangkan SETIAP HARINYA! 🚀Kelas Coding GRATIS ini akan dilaksanakan secara:🙋🏻‍♀️🙋🏻 Untuk anak usia 6-18 tahun📍 Online via Google Meet / Offline @Gading SerpongUntuk informasi lebih lanjut, klik ""Apply Now"" atau daftar langsung KELAS CODING GRATIS di link ini yaa https://kodiokids.com/gading-serpong  🥳","Nowadays, are you worried that your children will become addicted to playing games? 😭To be more productive and have positive activities, let's invite your children to learn to make their own games using Roblox Studio for FREE at Kodiokids 🤓Not only playing games, but children will have the ability to make their own games! 😎There are even many interesting competitions that children can participate in if they can make games 🤩Come on moms, register your children immediately to get a FREE TRIAL CLASS to make fun and interactive games! 🚀⏰ Try it 1x FREE (only 60 minutes)🙋🏻🙋🏻‍♀️ For children aged 6-18 years (FREE)📍 Location: L",https://www.facebook.com/ads/library/?id=1147358950882226,https://kodiokids.com/gading-serpong,Daftar Kelas Gratisnya Sekarang!,36,1,26,0,1,No,12,0,Yes,carousel,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835020_12_1763826071189.jpg,,,discovered_1763825835020_12,KodioKids,"Ingin anak Anda bisa Coding tapi bingung harus mulai dari mana? 🙋🏻‍♀️🙋🏻Yuk, coba ikutan KELAS CODING GRATIS dari Kodiokids 🥳Daftarkan anak-anak Anda untuk mendapatkan pengalaman Belajar Coding yang seru, interaktif, dan menyenangkan SETIAP HARINYA! 🚀Kelas Coding GRATIS ini akan dilaksanakan secara:🙋🏻‍♀️🙋🏻 Untuk anak usia 6-18 tahun📍 Online via Google Meet / Offline @Gading SerpongUntuk informasi lebih lanjut, klik ""Apply Now"" atau daftar langsung KELAS CODING GRATIS di link ini yaa https://kodiokids.com/gading-serpong  🥳","Nowadays, are you worried that your children will become addicted to playing games? 😭To be more productive and have positive activities, let's invite your children to learn to make their own games using Roblox Studio for FREE at Kodiokids 🤓Not only playing games, but children will have the ability to make their own games! 😎There are even many interesting competitions that children can participate in if they can make games 🤩Come on moms, register your children immediately to get a FREE TRIAL CLASS to make fun and interactive games! 🚀⏰ Try it 1x FREE (only 60 minutes)🙋🏻🙋🏻‍♀️ For children aged 6-18 years (FREE)📍 Location: L",https://www.facebook.com/ads/library/?id=1147358950882226,https://kodiokids.com/gading-serpong,Daftar Kelas Gratisnya Sekarang!,36,1,26,0,1,No,12,0,Yes,carousel,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835045_58_1763826083335.jpg,,,discovered_1763825835045_58,KodioKids,"Anak Anda suka main handphone sampai lupa waktu? 🤔Biar lebih produktif, Yuk isi kegiatan anak-anak dengan Belajar Coding Gratis selama 60 menit di Kodiokids 🤓🙋🏻🙋🏻‍♀️ Untuk anak usia 6-18 tahunTersedia Online via Gmeet / Offline di Gading Serpong 🤩📍 Lokasi: Lantai 3 IT Galeri Learning Center(Ruko South Goldfinch Blok SGE No.60-63, Jl. Springs Boulevard, Kec. Pagedangan, Tangerang, Banten)Yuk, Segera daftarkan anak-anak Anda untuk mendapatkan FREE TRIAL CLASS belajar Coding dan Bikin Game yang seru & interaktif di @kodiokids! 🚀Untuk informasi lebih lanjut, klik tombolnya atau langsung d","Don't you want your child to be technologically illiterate, Moms? 🤔Especially in this era of rapidly developing technology 😱So as not to be left behind, Let's fill children's activities by Learning Coding & Making Free Games for 60 minutes at Kodiokids 🤓 Register your children immediately to get a FREE TRIAL CLASS at @kodiokids! 🚀⏰ Try 1x FREE (only 60 minutes)🙋🏻🙋🏻‍♀️ For what age?- Children aged 6-18 years (FREE) Available Online via Gmeet / Offline in Gading Serpong 🤩📍 Location: 3rd Floor IT Galeri Learning Center (Ruko South Goldfinch Blok SGE No. 60-63, Jl. Springs Boulevard, Kec. Pagedangan, Tangerang, Banten",,https://kodiokids.com/gading-serpong,Learn More,37,1,10,0,1,No,1,0,No,single_image,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835044_47_1763826080048.jpg,,,discovered_1763825835044_47,KodioKids,"Ingin anak Anda bisa Coding tapi bingung harus mulai dari mana? 🙋🏻‍♀️🙋🏻Daftarkan anak-anak Anda untuk mendapatkan pengalaman Belajar Coding yang seru, interaktif, dan menyenangkan SETIAP HARINYA! 🚀Yuk, coba ikutan KELAS CODING & BIKIN GAME GRATIS di Kodiokids 🥳⏰ 60 Menit🙋🏻‍♀️🙋🏻 Untuk anak usia 6-18 tahun📍 Online via Google Meet / Offline @Gading SerpongUntuk informasi lebih lanjut, klik ""Apply Now"" atau daftar langsung klik di link ini yaa https://kodiokids.com/gadingp-serpong 🥳Yuk, daftar sekarang karena kuota kelasnya terbatas!Jangan sampai kelewatan yaa! ⚡️","Want your child to be able to Code but confused about where to start? 🙋🏻‍♀️🙋🏻Come on, try joining the FREE CODING CLASS from Kodiokids 🥳Register your children to get a fun, interactive, and enjoyable Coding Learning experience EVERY DAY! 🚀This FREE Coding Class will be held in:🙋🏻‍♀️🙋🏻 For children aged 6-18 years old📍 Online via Google Meet / Offline @Gading SerpongFor more information, click ""Apply Now"" or register directly for the FREE CODING CLASS at this link https://kodiokids.com/gading-serpong 🥳",,https://kodiokids.com/gadingp-serpong,Apply now,38,1,8,0,1,No,1,0,No,single_image,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835049_96_1763826093552.jpg,,,discovered_1763825835049_96,https://kodiokids.com/,"Ingin anak Anda bisa Coding tapi bingung harus mulai dari mana? 🙋🏻‍♀️🙋🏻Daftarkan anak-anak Anda untuk mendapatkan pengalaman Belajar Coding yang seru, interaktif, dan menyenangkan SETIAP HARINYA! 🚀Yuk, coba ikutan KELAS CODING & BIKIN GAME GRATIS di Kodiokids 🥳⏰ 60 Menit🙋🏻🙋🏻‍♀️ Untuk usia berapa?- Anak usia 6-11 tahun- Anak usia 12-18 tahun📍 Offline @Bekasi / Online via Google MeetUntuk informasi lebih lanjut, klik ""Apply Now"" atau daftar langsung klik di link ini yaa https://kodiokids.com/ 🥳Yuk, daftar sekarang karena kuota kelasnya terbatas!Jangan sampai kelewatan yaa! ⚡️","Is your child aged 6 - 18 years old? 🙋🏻‍♀️🙋🏻Come on, try joining the FREE CODING CLASS from Kodiokids 🥳Register your children now to get a fun and interactive Coding Learning experience EVERY DAY! 🚀This FREE Coding Class will be held in: ⏰ 60 minutes🙋🏻🙋🏻‍♀️ For what age?- Children aged 6-11 years- Children aged 12-18 years📍 Online via Gmeet / Offline at Coding Studio IT Learning Center @BekasiFor more information, click ""Apply Now"" or register directly for the FREE CODING CLASS at this link https://kodiokids.com/ 🥳",,https://kodiokids.com/,Apply Now,40,1,10,0,1,No,1,0,No,single_image,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835045_62_1763826084302.jpg,,,discovered_1763825835045_62,KodioKids,"Gak mau kan Moms kalau Anak Anda Gaptek? 🤔Apalagi di era teknologi yang berkembang sangat cepat 😱Biar gak ketinggalan zaman, Yuk isi kegiatan anak-anak dengan Belajar Coding & Bikin Game Gratis selama 60 menit di Kodiokids 🤓Segera daftarkan anak-anak Anda untuk mendapatkan FREE TRIAL CLASS di @kodiokids! 🚀⏰ Coba 1x GRATIS (cuma 60 menit)🙋🏻🙋🏻‍♀️ Untuk usia berapa?- Anak usia 6-18 tahun (GRATIS)Tersedia Online via Gmeet / Offline di Gading Serpong 🤩📍 Lokasi: Lantai 3 IT Galeri Learning Center(Ruko South Goldfinch Blok SGE No.60-63, Jl. Springs Boulevard, Kec. Pagedangan, Tangerang, Ban","Don't you want your child to be technologically illiterate, Moms? 🤔Especially in this era of rapidly developing technology 😱So as not to be left behind, Let's fill children's activities by Learning Coding & Making Free Games for 60 minutes at Kodiokids 🤓 Register your children immediately to get a FREE TRIAL CLASS at @kodiokids! 🚀⏰ Try 1x FREE (only 60 minutes)🙋🏻🙋🏻‍♀️ For what age?- Children aged 6-18 years (FREE) Available Online via Gmeet / Offline in Gading Serpong 🤩📍 Location: 3rd Floor IT Galeri Learning Center (Ruko South Goldfinch Blok SGE No. 60-63, Jl. Springs Boulevard, Kec. Pagedangan, Tangerang, Banten",https://www.facebook.com/ads/library/?id=2330193367451992,https://kodiokids.com/gading-serpong,Learn More,41,1,10,0,1,No,1,0,No,single_image,,,,,
KodioKids,,https://osokxlweresllgbclkme.supabase.co/storage/v1/object/public/competitor-creatives/KodioKids/discovered_1763825835044_53_1763826082069.jpg,,,discovered_1763825835044_53,KodioKids,"Anak Anda suka main handphone sampai lupa waktu? 🤔Biar lebih produktif, Yuk isi kegiatan anak-anak dengan Belajar Coding Gratis selama 60 menit di Kodiokids 🤓🙋🏻🙋🏻‍♀️ Untuk anak usia 6-18 tahunTersedia Online via Gmeet / Offline di Gading Serpong 🤩📍 Lokasi: Lantai 3 IT Galeri Learning Center(Ruko South Goldfinch Blok SGE No.60-63, Jl. Springs Boulevard, Kec. Pagedangan, Tangerang, Banten)Yuk, Segera daftarkan anak-anak Anda untuk mendapatkan FREE TRIAL CLASS belajar Coding dan Bikin Game yang seru & interaktif di @kodiokids! 🚀Untuk informasi lebih lanjut, klik tombolnya atau langsung d","Want your child to be able to Code but confused about where to start? 🙋🏻‍♀️🙋🏻Come on, try joining the FREE CODING CLASS from Kodiokids 🥳Register your children to get a fun, interactive, and enjoyable Coding Learning experience EVERY DAY! 🚀This FREE Coding Class will be held in:🙋🏻‍♀️🙋🏻 For children aged 6-18 years old📍 Online via Google Meet / Offline @Gading SerpongFor more information, click ""Apply Now"" or register directly for the FREE CODING CLASS at this link https://kodiokids.com/gading-serpong 🥳",https://www.facebook.com/ads/library/?id=2303096800192206,https://kodiokids.com/gading-serpong,Learn More,42,1,10,0,1,No,1,0,No,single_image,,,,,
